,face_id,x,y,w,h,annot_type_id
19460,60052,430,243,247,247,1
19461,60053,629,427,244,244,1
19462,60054,786,718,202,202,1
19463,60055,293,185,223,223,1
19464,60056,164,65,220,220,1
19465,60057,138,96,204,204,1
19466,60058,112,253,460,460,1
19467,60059,65,219,292,292,1
19468,60060,173,168,137,137,1
19469,60061,318,101,125,125,1
19470,60062,11,117,314,314,1
19471,60063,94,132,111,111,1
19472,60065,16,421,1404,1404,1
19473,60067,496,727,490,490,1
19474,60068,218,165,382,382,1
19475,60069,769,148,418,418,1
19476,60070,46,76,116,116,1
19477,60071,266,52,75,75,1
19478,60072,30,315,140,140,1
19479,60073,257,255,118,118,1
19480,60074,91,65,112,112,1
19481,60075,333,82,82,82,1
19482,60076,132,107,42,42,1
19483,60077,187,87,46,46,1
19484,60078,258,76,51,51,1
19485,60079,311,104,51,51,1
19486,60080,133,128,40,40,1
19487,60081,182,127,47,47,1
19488,60082,249,206,48,48,1
19489,60083,352,144,51,51,1
19490,60084,584,131,170,170,1
19491,60085,941,227,164,164,1
19492,60086,1287,195,160,160,1
19493,60087,1527,310,175,175,1
19494,60088,1860,172,164,164,1
19495,60089,71,126,69,69,1
19496,60090,165,52,60,60,1
19497,60091,225,174,60,60,1
19498,60092,304,77,76,76,1
19499,60093,49,169,127,127,1
19500,60094,158,72,122,122,1
19501,60095,290,104,188,188,1
19502,60096,77,79,160,160,1
19503,60097,159,46,103,103,1
19504,60098,219,100,128,128,1
19505,60099,281,121,138,138,1
19506,60100,511,380,518,518,1
19507,60101,173,52,85,85,1
19508,60102,234,62,233,233,1
19509,60103,124,100,97,97,1
19510,60104,91,72,63,63,1
19511,60105,41,66,99,99,1
19512,60106,226,161,99,99,1
19513,60107,160,84,185,185,1
19514,60108,-149,273,616,616,1
19515,60109,340,261,747,747,1
19516,60110,937,467,607,607,1
19517,60111,420,279,124,124,1
19518,60112,87,178,162,162,1
19519,60113,1545,1034,1304,1304,1
19520,60114,111,120,96,96,1
19521,60115,53,142,256,256,1
19522,60116,104,124,47,47,1
19523,60118,29,80,177,177,1
19524,60119,84,157,120,120,1
19525,60120,102,39,136,136,1
19526,60121,84,97,553,553,1
19527,60122,1487,811,954,954,1
19528,60123,240,84,185,185,1
19529,60124,262,111,76,76,1
19530,60125,159,91,103,103,1
19531,60126,65,56,205,205,1
19532,60127,416,116,216,216,1
19533,60128,125,43,117,117,1
19534,60129,-12,120,502,502,1
19535,60130,245,252,349,349,1
19536,60131,73,39,363,363,1
19537,60132,252,127,100,100,1
19538,60133,107,151,243,243,1
19539,60134,954,860,1276,1276,1
19540,60135,353,311,103,103,1
19541,60136,228,214,82,82,1
19542,60137,426,194,85,85,1
19543,60138,322,153,323,323,1
19544,60139,186,341,169,169,1
19545,60140,358,120,207,207,1
19546,60141,558,276,180,180,1
19547,60142,104,133,201,201,1
19548,60143,194,152,154,154,1
19549,60144,127,162,216,216,1
19550,60145,315,239,95,95,1
19551,60146,414,199,93,93,1
19552,60148,116,124,112,112,1
19553,60149,102,249,215,215,1
19554,60150,236,-16,239,239,1
19555,60151,130,99,211,211,1
19556,60152,216,109,206,206,1
19557,60153,219,77,175,175,1
19558,60154,309,243,190,190,1
19559,60155,164,171,283,283,1
19560,60156,348,172,262,262,1
19561,60157,105,88,190,190,1
19562,60158,63,86,190,190,1
19563,60159,203,155,115,115,1
19564,60160,335,65,40,40,1
19565,60161,119,68,154,154,1
19566,60162,431,44,594,594,1
19567,60163,223,253,60,60,1
19568,60164,465,223,204,204,1
19569,60165,579,273,330,330,1
19570,60166,291,305,202,202,1
19571,60168,176,70,50,50,1
19572,60169,135,186,85,85,1
19573,60170,340,128,71,71,1
19574,60171,801,745,471,471,1
19575,60172,9,-85,519,519,1
19576,60173,1678,548,1059,1059,1
19577,60174,121,167,322,322,1
19578,60176,158,659,221,221,1
19579,60177,388,425,230,230,1
19580,60178,193,163,96,96,1
19581,60179,390,77,149,149,1
19582,60180,140,117,115,115,1
19583,60181,179,69,94,94,1
19584,60182,82,86,258,258,1
19585,60183,1000,817,780,780,1
19586,60184,177,43,70,70,1
19587,60187,159,62,152,152,1
19588,60188,115,234,189,189,1
19589,60189,-21,285,482,482,1
19590,60190,90,35,79,79,1
19591,60191,122,113,75,75,1
19592,60192,268,33,94,94,1
19593,60194,234,63,73,73,1
19594,60195,175,127,140,140,1
19595,60196,354,110,76,76,1
19596,60197,90,192,60,60,1
19597,60199,1374,772,634,634,1
19598,60200,46,108,71,71,1
19599,60201,214,208,63,63,1
19600,60202,145,84,159,159,1
19601,60203,287,121,65,65,1
19602,60204,143,124,137,137,1
19603,60205,430,314,139,139,1
19604,60206,602,973,461,461,1
19605,60207,149,68,194,194,1
19606,60208,1015,496,937,937,1
19607,60209,325,220,354,354,1
19608,60210,233,98,241,241,1
19609,60212,233,56,54,54,1
19610,60213,270,103,53,53,1
19611,60214,-26,1,336,336,1
19612,60215,140,38,297,297,1
19613,60216,212,132,65,65,1
19614,60217,828,536,1023,1023,1
19615,60218,202,101,97,97,1
19616,60219,784,629,335,335,1
19617,60220,1110,940,311,311,1
19618,60221,276,848,793,793,1
19619,60222,141,118,89,89,1
19620,60224,145,604,1139,1139,1
19621,60225,142,92,211,211,1
19622,60226,226,149,45,45,1
19623,60227,79,94,173,173,1
19624,60228,369,177,513,513,1
19625,60229,337,303,86,86,1
19626,60230,99,63,47,47,1
19627,60231,217,62,43,43,1
19628,60232,333,66,43,43,1
19629,60233,234,47,91,91,1
19630,60234,43,52,233,233,1
19631,60237,110,89,131,131,1
19632,60238,233,334,462,462,1
19633,60239,484,71,217,217,1
19634,60240,310,831,1095,1095,1
19635,60241,403,492,2542,2542,1
19636,60242,137,230,478,478,1
19637,60243,546,296,191,191,1
19638,60244,337,45,161,161,1
19639,60245,1,81,195,195,1
19640,60246,32,89,212,212,1
19641,60247,80,103,581,581,1
19642,60248,751,998,1354,1354,1
19643,60250,82,37,79,79,1
19644,60251,281,50,86,86,1
19645,60252,-130,60,940,940,1
19646,60253,194,106,84,84,1
19647,60254,308,120,102,102,1
19648,60255,121,74,60,60,1
19649,60256,242,98,45,45,1
19650,60257,339,60,61,61,1
19651,60258,12,91,140,140,1
19652,60259,228,167,293,293,1
19653,60260,120,-51,440,440,1
19654,60261,-59,94,753,753,1
19655,60262,106,193,201,201,1
19656,60263,87,-16,455,455,1
19657,60264,260,208,196,196,1
19658,60265,-62,522,1743,1743,1
19659,60266,196,434,811,811,1
19660,60267,217,461,1335,1335,1
19661,60268,379,594,389,389,1
19662,60269,1194,549,647,647,1
19663,60270,331,407,548,548,1
19664,60271,285,273,174,174,1
19665,60272,225,766,1821,1821,1
19666,60273,596,143,108,108,1
19667,60274,212,158,140,140,1
19668,60275,416,166,158,158,1
19669,60276,139,130,81,81,1
19670,60278,-1,393,134,134,1
19671,60280,365,271,168,168,1
19672,60281,81,218,158,158,1
19673,60282,235,652,805,805,1
19674,60283,108,86,93,93,1
19675,60284,112,64,60,60,1
19676,60285,200,112,141,141,1
19677,60286,133,104,316,316,1
19678,60287,401,147,107,107,1
19679,60289,54,229,55,55,1
19680,60290,244,217,50,50,1
19681,60291,100,196,63,63,1
19682,60292,746,447,800,800,1
19683,60293,116,132,133,133,1
19684,60294,193,86,118,118,1
19685,60295,126,193,54,54,1
19686,60296,214,156,58,58,1
19687,60297,286,203,138,138,1
19688,60298,108,147,114,114,1
19689,60299,213,187,403,403,1
19690,60300,77,-29,333,333,1
19691,60301,346,324,85,85,1
19692,60302,140,120,74,74,1
19693,60303,226,177,56,56,1
19694,60304,303,82,79,79,1
19695,60305,592,434,770,770,1
19696,60306,234,239,171,171,1
19697,60307,158,85,59,59,1
19698,60308,291,227,254,254,1
19699,60309,670,194,251,251,1
19700,60310,279,123,320,320,1
19701,60311,539,171,289,289,1
19702,60312,138,132,174,174,1
19703,60313,276,110,82,82,1
19704,60314,177,188,298,298,1
19705,60315,94,38,308,308,1
19706,60316,380,251,338,338,1
19707,60317,423,341,223,223,1
19708,60318,239,210,191,191,1
19709,60319,140,114,231,231,1
19710,60320,159,118,383,383,1
19711,60321,136,146,178,178,1
19712,60322,90,71,168,168,1
19713,60323,177,644,519,519,1
19714,60324,867,660,245,245,1
19715,60325,1271,367,291,291,1
19716,60326,84,141,122,122,1
19717,60327,269,53,156,156,1
19718,60328,221,109,199,199,1
19719,60329,363,330,143,143,1
19720,60330,1310,747,414,414,1
19721,60331,773,124,251,251,1
19722,60332,502,522,224,224,1
19723,60333,891,710,257,257,1
19724,60334,1141,377,207,207,1
19725,60336,388,675,454,454,1
19726,60337,391,184,146,146,1
19727,60338,121,166,170,170,1
19728,60339,574,158,159,159,1
19729,60340,151,55,80,80,1
19730,60341,294,92,82,82,1
19731,60342,418,58,83,83,1
19732,60343,574,79,73,73,1
19733,60344,262,243,94,94,1
19734,60345,443,237,90,90,1
19735,60346,198,353,77,77,1
19736,60347,542,358,71,71,1
19737,60348,29,140,240,240,1
19738,60349,62,200,90,90,1
19739,60350,114,123,100,100,1
19740,60351,131,152,143,143,1
19741,60352,169,37,82,82,1
19742,60353,129,82,145,145,1
19743,60354,143,276,119,119,1
19744,60355,497,73,132,132,1
19745,60356,177,302,262,262,1
19746,60358,107,100,45,45,1
19747,60359,199,140,47,47,1
19748,60360,175,89,38,38,1
19749,60361,288,46,38,38,1
19750,60362,303,144,42,42,1
19751,60363,351,117,37,37,1
19752,60364,207,101,177,177,1
19753,60365,1481,566,1504,1504,1
19754,60366,-2,10,365,365,1
19755,60368,129,123,72,72,1
19756,60369,372,260,413,413,1
19757,60370,179,177,73,73,1
19758,60371,81,99,46,46,1
19759,60372,126,66,48,48,1
19760,60373,159,62,37,37,1
19761,60374,267,142,97,97,1
19762,60375,123,116,95,95,1
19763,60376,592,496,1373,1373,1
19764,60377,44,37,290,290,1
19765,60378,10,130,241,241,1
19766,60379,144,114,216,216,1
19767,60380,106,87,129,129,1
19768,60381,152,89,79,79,1
19769,60382,293,85,68,68,1
19770,60383,375,157,59,59,1
19771,60384,213,139,153,153,1
19772,60385,1227,483,851,851,1
19773,60386,192,64,220,220,1
19774,60387,118,97,85,85,1
19775,60388,217,123,58,58,1
19776,60389,281,137,80,80,1
19777,60390,105,69,90,90,1
19778,60391,257,108,174,174,1
19779,60393,16,265,100,100,1
19780,60394,185,100,109,109,1
19781,60396,190,174,107,107,1
19782,60397,649,837,1025,1025,1
19783,60398,280,148,433,433,1
19784,60399,140,104,171,171,1
19785,60400,177,127,156,156,1
19786,60401,234,907,1967,1967,1
19787,60402,89,201,42,42,1
19788,60403,135,177,51,51,1
19789,60404,81,-9,339,339,1
19790,60405,182,26,249,249,1
19791,60406,326,241,312,312,1
19792,60407,1095,431,306,306,1
19793,60408,152,265,726,726,1
19794,60409,78,119,142,142,1
19795,60410,130,128,96,96,1
19796,60412,1817,674,369,369,1
19797,60413,1665,1230,263,263,1
19798,60414,362,236,358,358,1
19799,60415,818,383,362,362,1
19800,60416,356,223,270,270,1
19801,60417,152,121,267,267,1
19802,60418,129,56,51,51,1
19803,60419,49,153,256,256,1
19804,60420,110,781,1376,1376,1
19805,60421,1268,525,1572,1572,1
19806,60422,-3,29,397,397,1
19807,60423,93,167,181,181,1
19808,60424,245,191,143,143,1
19809,60425,-115,72,631,631,1
19810,60426,362,193,410,410,1
19811,60427,86,149,72,72,1
19812,60428,204,118,73,73,1
19813,60429,226,486,1733,1733,1
19814,60430,132,184,47,47,1
19815,60431,262,66,112,112,1
19816,60433,133,89,78,78,1
19817,60434,421,171,205,205,1
19818,60435,159,330,125,125,1
19819,60436,478,321,122,122,1
19820,60438,139,123,164,164,1
19821,60439,111,59,95,95,1
19822,60440,229,100,141,141,1
19823,60441,86,45,186,186,1
19824,60442,32,167,172,172,1
19825,60443,135,116,176,176,1
19826,60444,184,101,223,223,1
19827,60446,344,679,167,167,1
19828,60447,203,-11,149,149,1
19829,60448,50,81,225,225,1
19830,60449,150,29,85,85,1
19831,60450,270,124,80,80,1
19832,60451,110,61,325,325,1
19833,60452,1619,822,771,771,1
19834,60453,277,129,464,464,1
19835,60454,107,138,45,45,1
19836,60455,319,46,42,42,1
19837,60456,110,103,58,58,1
19838,60457,120,151,149,149,1
19839,60458,-22,-6,395,395,1
19840,60459,111,47,243,243,1
19841,60460,94,71,188,188,1
19842,60461,88,120,166,166,1
19843,60462,103,44,43,43,1
19844,60463,102,100,57,57,1
19845,60464,230,88,42,42,1
19846,60465,59,77,229,229,1
19847,60466,164,180,105,105,1
19848,60467,53,-27,410,410,1
19849,60468,1219,526,1121,1121,1
19850,60469,107,39,43,43,1
19851,60470,184,147,38,38,1
19852,60471,1836,1748,559,559,1
19853,60472,176,48,143,143,1
19854,60473,315,42,71,71,1
19855,60475,257,76,40,40,1
19856,60476,308,61,47,47,1
19857,60477,142,71,55,55,1
19858,60478,132,85,138,138,1
19859,60479,240,83,135,135,1
19860,60481,354,166,388,388,1
19861,60482,113,118,66,66,1
19862,60483,188,219,60,60,1
19863,60484,199,90,60,60,1
19864,60485,275,105,73,73,1
19865,60486,352,160,56,56,1
19866,60487,508,939,1364,1364,1
19867,60488,33,215,99,99,1
19868,60490,96,48,109,109,1
19869,60491,135,110,107,107,1
19870,60492,210,147,478,478,1
19871,60493,1507,973,842,842,1
19872,60494,754,925,269,269,1
19873,60495,128,93,111,111,1
19874,60496,134,121,198,198,1
19875,60497,60,119,152,152,1
19876,60498,135,94,60,60,1
19877,60499,378,138,89,89,1
19878,60500,44,210,62,62,1
19879,60501,105,188,67,67,1
19880,60502,160,212,62,62,1
19881,60503,170,110,58,58,1
19882,60504,472,101,72,72,1
19883,60505,781,117,81,81,1
19884,60506,178,122,43,43,1
19885,60507,247,113,53,53,1
19886,60509,147,147,153,153,1
19887,60510,143,299,103,103,1
19888,60511,149,159,94,94,1
19889,60512,275,137,74,74,1
19890,60513,184,45,130,130,1
19891,60514,134,110,126,126,1
19892,60515,263,153,105,105,1
19893,60516,1732,884,454,454,1
19894,60517,4420,789,501,501,1
19895,60518,1187,2635,449,449,1
19896,60519,4327,2680,462,462,1
19897,60520,85,91,212,212,1
19898,60521,109,147,121,121,1
19899,60523,139,105,202,202,1
19900,60524,160,64,175,175,1
19901,60525,642,668,317,317,1
19902,60526,581,1350,458,458,1
19903,60527,316,227,378,378,1
19904,60528,109,68,198,198,1
19905,60529,1175,654,1688,1688,1
19906,60531,628,404,224,224,1
19907,60532,761,201,336,336,1
19908,60533,353,237,260,260,1
19909,60535,825,261,290,290,1
19910,60536,72,59,46,46,1
19911,60537,217,75,32,32,1
19912,60538,154,202,49,49,1
19913,60539,152,250,49,49,1
19914,60540,196,218,64,64,1
19915,60542,315,223,47,47,1
19916,60543,150,85,185,185,1
19917,60545,261,189,131,131,1
19918,60546,364,160,78,78,1
19919,60547,527,90,271,271,1
19920,60549,397,392,192,192,1
19921,60550,725,142,119,119,1
19922,60551,231,268,109,109,1
19923,60552,428,213,137,137,1
19924,60553,168,122,68,68,1
19925,60554,258,129,71,71,1
19926,60555,152,210,147,147,1
19927,60556,82,108,106,106,1
19928,60557,880,540,1368,1368,1
19929,60558,864,598,335,335,1
19930,60559,113,30,268,268,1
19931,60560,296,100,180,180,1
19932,60561,125,119,180,180,1
19933,60562,35,35,286,286,1
19934,60563,46,117,193,193,1
19935,60564,65,132,246,246,1
19936,60565,224,107,82,82,1
19937,60567,723,379,212,212,1
19938,60568,1635,385,272,272,1
19939,60569,215,46,84,84,1
19940,60570,115,242,94,94,1
19941,60571,237,244,83,83,1
19942,60572,189,109,105,105,1
19943,60573,989,427,740,740,1
19944,60574,144,67,59,59,1
19945,60575,187,134,50,50,1
19946,60576,245,142,45,45,1
19947,60577,297,85,59,59,1
19948,60578,146,106,80,80,1
19949,60579,143,35,104,104,1
19950,60580,308,91,87,87,1
19951,60581,127,173,88,88,1
19952,60582,292,256,85,85,1
19953,60583,208,88,125,125,1
19954,60584,50,92,348,348,1
19955,60585,277,421,686,686,1
19956,60586,837,632,363,363,1
19957,60587,1363,574,351,351,1
19958,60588,2002,724,310,310,1
19959,60589,17,49,302,302,1
19960,60590,173,109,124,124,1
19961,60591,114,255,148,148,1
19962,60592,240,96,282,282,1
19963,60593,11,141,356,356,1
19964,60594,181,144,364,364,1
19965,60595,1005,330,2121,2121,1
19966,60597,1833,719,387,387,1
19967,60598,-11,65,235,235,1
19968,60599,339,54,241,241,1
19969,60600,942,81,160,160,1
19970,60601,1127,111,153,153,1
19971,60602,667,136,101,101,1
19972,60603,767,77,104,104,1
19973,60604,2,325,276,276,1
19974,60605,23,735,237,237,1
19975,60606,103,973,133,133,1
19976,60607,409,984,218,218,1
19977,60608,647,999,205,205,1
19978,60609,959,994,192,192,1
19979,60610,1016,657,194,194,1
19980,60611,1006,350,151,151,1
19981,60613,154,60,77,77,1
19982,60614,286,124,72,72,1
19983,60615,162,82,199,199,1
19984,60616,104,65,44,44,1
19985,60617,233,203,40,40,1
19986,60618,68,145,170,170,1
19987,60619,113,64,58,58,1
19988,60620,197,139,54,54,1
19989,60621,131,209,254,254,1
19990,60622,50,172,403,403,1
19991,60623,109,137,89,89,1
19992,60624,376,59,48,48,1
19993,60625,128,142,95,95,1
19994,60627,544,93,372,372,1
19995,60628,134,91,283,283,1
19996,60629,112,117,274,274,1
19997,60630,59,114,282,282,1
19998,60631,61,259,114,114,1
19999,60632,106,66,42,42,1
20000,60633,165,32,46,46,1
20001,60634,144,178,38,38,1
20002,60635,50,62,262,262,1
20003,60636,103,122,114,114,1
20004,60637,184,67,94,94,1
20005,60638,73,56,238,238,1
20006,60639,397,300,190,190,1
20007,60640,743,197,196,196,1
20008,60641,181,114,154,154,1
20009,60642,166,348,163,163,1
20010,60643,104,32,46,46,1
20011,60644,152,200,46,46,1
20012,60645,179,51,49,49,1
20013,60646,116,107,114,114,1
20014,60647,123,161,430,430,1
20015,60648,46,393,128,128,1
20016,60649,244,103,154,154,1
20017,60650,120,239,121,121,1
20018,60651,563,409,133,133,1
20019,60652,81,140,157,157,1
20020,60653,119,59,123,123,1
20021,60654,126,34,114,114,1
20022,60655,265,148,290,290,1
20023,60656,110,61,79,79,1
20024,60657,33,148,416,416,1
20025,60658,509,679,592,592,1
20026,60659,206,99,258,258,1
20027,60660,17,4,427,427,1
20028,60661,277,29,357,357,1
20029,60662,124,88,109,109,1
20030,60663,99,120,83,83,1
20031,60664,183,96,89,89,1
20032,60665,275,123,77,77,1
20033,60666,117,112,73,73,1
20034,60667,343,155,46,46,1
20035,60668,111,148,175,175,1
20036,60669,210,143,97,97,1
20037,60670,253,42,54,54,1
20038,60671,328,352,300,300,1
20039,60673,143,45,80,80,1
20040,60674,130,366,82,82,1
20041,60676,127,83,191,191,1
20042,60677,752,331,232,232,1
20043,60678,624,827,905,905,1
20044,60679,144,34,89,89,1
20045,60680,169,140,101,101,1
20046,60682,176,104,123,123,1
20047,60683,298,187,63,63,1
20048,60684,90,265,136,136,1
20049,60685,300,77,46,46,1
20050,60686,312,142,46,46,1
20051,60687,359,112,36,36,1
20052,60688,83,200,98,98,1
20053,60689,525,426,433,433,1
20054,60690,168,44,77,77,1
20055,60691,112,4,243,243,1
20056,60692,143,42,57,57,1
20057,60693,205,47,55,55,1
20058,60694,296,94,507,507,1
20059,60695,241,78,90,90,1
20060,60696,426,70,71,71,1
20061,60697,84,174,50,50,1
20062,60698,371,142,51,51,1
20063,60699,85,173,96,96,1
20064,60700,192,114,94,94,1
20065,60701,85,83,100,100,1
20066,60702,178,147,97,97,1
20067,60703,80,457,928,928,1
20068,60704,423,358,705,705,1
20069,60705,822,261,623,623,1
20070,60706,132,112,601,601,1
20071,60709,940,401,852,852,1
20072,60710,230,103,130,130,1
20073,60711,15,320,256,256,1
20074,60712,330,170,253,253,1
20075,60713,161,232,236,236,1
20076,60714,222,201,140,140,1
20077,60715,342,331,119,119,1
20078,60717,356,230,91,91,1
20079,60718,431,155,112,112,1
20080,60719,565,282,101,101,1
20081,60720,160,152,146,146,1
20082,60721,254,853,156,156,1
20083,60722,1097,168,192,192,1
20084,60723,201,266,344,344,1
20085,60725,154,87,50,50,1
20086,60726,214,62,47,47,1
20087,60727,292,54,54,54,1
20088,60728,15,176,391,391,1
20089,60729,154,171,82,82,1
20090,60730,244,195,80,80,1
20091,60731,181,135,203,203,1
20092,60732,107,77,152,152,1
20093,60733,229,110,150,150,1
20094,60734,215,110,547,547,1
20095,60735,813,364,443,443,1
20096,60736,285,516,345,345,1
20097,60737,682,396,370,370,1
20098,60738,230,44,63,63,1
20099,60739,154,194,77,77,1
20100,60740,544,314,317,317,1
20101,60741,48,98,155,155,1
20102,60742,44,88,205,205,1
20103,60743,283,73,137,137,1
20104,60744,23,139,479,479,1
20105,60745,109,109,122,122,1
20106,60746,77,105,157,157,1
20107,60747,91,87,238,238,1
20108,60748,274,128,170,170,1
20109,60749,106,115,151,151,1
20110,60750,-74,261,729,729,1
20111,60751,159,127,278,278,1
20112,60753,208,116,84,84,1
20113,60754,171,77,143,143,1
20114,60755,232,215,424,424,1
20115,60756,182,83,184,184,1
20116,60757,127,66,55,55,1
20117,60758,42,75,271,271,1
20118,60759,132,96,75,75,1
20119,60760,39,117,262,262,1
20120,60761,166,67,137,137,1
20121,60762,53,52,233,233,1
20122,60763,572,5,200,200,1
20123,60764,227,111,49,49,1
20124,60765,245,174,47,47,1
20125,60766,307,205,40,40,1
20126,60767,61,163,149,149,1
20127,60768,187,160,221,221,1
20128,60770,270,175,255,255,1
20129,60771,168,152,184,184,1
20130,60772,1513,1234,609,609,1
20131,60773,148,74,257,257,1
20132,60774,53,104,214,214,1
20133,60775,393,229,131,131,1
20134,60776,554,119,126,126,1
20135,60777,150,104,203,203,1
20136,60779,293,276,445,445,1
20137,60780,230,133,124,124,1
20138,60781,675,308,228,228,1
20139,60782,-25,72,373,373,1
20140,60783,86,82,71,71,1
20141,60784,277,-3,124,124,1
20142,60785,51,180,141,141,1
20143,60786,150,121,163,163,1
20144,60787,124,82,49,49,1
20145,60788,215,33,49,49,1
20146,60789,237,137,50,50,1
20147,60790,319,62,48,48,1
20148,60791,209,188,93,93,1
20149,60792,-224,-96,1693,1693,1
20150,60793,87,188,241,241,1
20151,60795,830,480,1913,1913,1
